0,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
527,johan  price-pejtersen ,bahrain - victorious,bahrain-victorious-2023,denmark,1.97,77,frederiksberg,johan-price-pejtersen,23,12,0,0,0,0,119.4444444,0,0,0,0,19,0,0,0,5,114.2666667,0,0,0,0.263157895,4,1,1,2,22,39.75,0.25,0.25,0.5,5.5,3,0,0,0,15,0,0,0,5,8,0,0,0,5,77.66666667,0,0,0,0.625,5,0.138888889,rookie
528,cameron  scott ,bahrain - victorious,bahrain-victorious-2023,australia,1.83,80,wagga wagga,cameron-scott,25,7,0,0,0,0,73.8,0,0,0,0,4,0,0,0,0,95.5,0,0,0,0,,,,,,,,,,,1,0,0,0,5,0,0,0,5,6,0,0,0,0,39.25,0,0,0,0,2,0.181818182,rookie
529,rainer  kepplinger ,bahrain - victorious,bahrain-victorious-2023,austria,1.79,70,none,rainer-kepplinger,25,,,,,,,,,,,5,0,0,0,5,57,0,0,0,1,,,,,,,,,,,,,,,,,,,,5,0,0,0,5,57,0,0,0,1,1,0.2,rookie
530,ahmed  madan ,bahrain - victorious,bahrain-victorious-2023,bahrein,1.76,65,none,ahmed-madan,22,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,rookie
531,sergio  tu ,bahrain - victorious,bahrain-victorious-2023,taiwan,1.78,63,taipei,chih-hao-tu,26,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,40,0,0,0,0,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,0.5,rookie
532,guillaume van keirsbulck ,bingoal wb,bingoal-wb-2023,belgium,1.91,89,roeselare,guillaume-van-keirsbulck,32,61,0,0,0,72,57.88461538,0,0,0,1.180327869,48,0,0,0,25,92.68421053,0,0,0,0.520833333,6,0,0,0,0,73.33333333,0,0,0,0,5,0,0,0,45,0,0,0,9,67,0,0,0,97,54.8125,0,0,0,1.447761194,20,0.172413793,peloton-guy
533,marco  tizza ,bingoal wb,bingoal-wb-2023,italy,1.73,58,giussano,marco-tizza,31,4,0,0,0,0,101.5,0,0,0,0,44,0,0,5,172,37.63636364,0,0,0.113636364,3.909090909,,,,,,,,,,,,,,,,,,,,48,0,0,5,172,44.54054054,0,0,0.104166667,3.583333333,10,0.208333333,rookie
534,kenneth van rooy ,bingoal wb,bingoal-wb-2023,belgium,1.79,70,turnhout,kenneth-van-rooy,29,47,0,1,5,261,36.29268293,0,0.021276596,0.106382979,5.553191489,22,0,0,2,135,27.72222222,0,0,0.090909091,6.136363636,1,0,0,0,0,84,0,0,0,0,1,0,0,0,10,0,0,0,10,63,0,1,7,396,34.26415094,0,0.015873016,0.111111111,6.285714286,9,0.128571429,peloton-guy
535,floris de tier ,bingoal wb,bingoal-wb-2023,belgium,1.72,60,ghent,floris-de-tier,31,20,0,0,0,0,103.0588235,0,0,0,0,75,0,0,1,111,74.40625,0,0,0.013333333,1.48,6,0,0,0,0,137.2,0,0,0,0,5,0,0,0,40,0,0,0,8,39,0,0,0,103,48.69230769,0,0,0,2.641025641,13,0.128712871,peloton-guy
536,matteo  malucelli ,bingoal wb,bingoal-wb-2023,italy,1.71,68,forlì,matteo-malucelli,29,15,0,0,4,41,46.30769231,0,0,0.266666667,2.733333333,13,0,0,0,14,98.36363636,0,0,0,1.076923077,2,0,0,0,0,138,0,0,0,0,3,0,0,0,15,0,0,0,5,10,0,0,1,28,56.33333333,0,0,0.1,2.8,4,0.133333333,rookie
537,alexis  guerin ,bingoal wb,bingoal-wb-2023,france,1.76,65,libourne,alexis-guerin,30,9,0,0,0,10,86.28571429,0,0,0,1.111111111,15,0,0,0,15,44.92307692,0,0,0,1,,,,,,,,,,,,,,,,,,,,24,0,0,0,25,59.4,0,0,0,1.041666667,4,0.166666667,rookie
538,lennert  teugels ,bingoal wb,bingoal-wb-2023,belgium,1.75,64,opwijk,lennert-teugels,29,26,0,0,0,12,53.17391304,0,0,0,0.461538462,17,0,0,2,76,29.94117647,0,0,0.117647059,4.470588235,,,,,,,,,,,,,,,,,,,,43,0,0,2,88,43.3,0,0,0.046511628,2.046511628,3,0.069767442,rookie
539,dimitri  peyskens ,bingoal wb,bingoal-wb-2023,belgium,1.82,69,uccle,dimitri-peyskens,31,23,0,0,0,5,72.41176471,0,0,0,0.217391304,38,0,0,0,42,49.15,0,0,0,1.105263158,,,,,,,,,,,,,,,,,,,,61,0,0,0,47,59.83783784,0,0,0,0.770491803,23,0.37704918,rookie
540,karl patrick  lauk ,bingoal wb,bingoal-wb-2023,estonia,1.73,69,kuressaare,karl-patrick-lauk,26,18,0,0,0,17,77.25,0,0,0,0.944444444,9,0,0,0,0,61.75,0,0,0,0,,,,,,,,,,,,,,,,,,,,27,0,0,0,17,73.375,0,0,0,0.62962963,11,0.392857143,rookie
541,rémy  mertz ,bingoal wb,bingoal-wb-2023,belgium,1.75,70,luxembourg,remy-mertz,27,24,0,0,0,18,63.2173913,0,0,0,0.75,73,0,1,2,121,75.98214286,0,0.01369863,0.02739726,1.657534247,3,0,0,0,0,91.66666667,0,0,0,0,3,0,0,0,25,0,0,0,8.333333333,63,0,1,2,139,55.36170213,0,0.015873016,0.031746032,2.206349206,18,0.18,peloton-guy
542,ludovic  robeet ,bingoal wb,bingoal-wb-2023,belgium,1.94,75,nivelles,ludovic-robeet,28,55,1,1,2,212,78.10869565,0.018181818,0.018181818,0.036363636,3.854545455,22,0,0,0,28,70.64705882,0,0,0,1.272727273,2,0,0,0,0,104.5,0,0,0,0,2,0,0,0,10,0,0,0,5,65,1,1,2,240,69.07843137,0.015384615,0.015384615,0.030769231,3.692307692,14,0.17721519,peloton-guy
543,julian  mertens ,bingoal wb,bingoal-wb-2023,belgium,1.8,67,turnhout,julian-mertens,25,12,0,0,0,25,54.375,0,0,0,2.083333333,34,0,0,0,35,60.84615385,0,0,0,1.029411765,,,,,,,,,,,,,,,,,,,,46,0,0,0,60,59.32352941,0,0,0,1.304347826,11,0.239130435,rookie
544,alexander  salby ,bingoal wb,bingoal-wb-2023,denmark,1.76,68,aabenraa,alexander-salby,24,2,0,0,0,0,,0,0,0,0,1,0,0,0,0,109,0,0,0,0,1,0,0,0,10,42,0,0,0,10,,,,,,,,,,3,0,0,0,0,109,0,0,0,0,2,0.5,rookie
545,ceriel  desal ,bingoal wb,bingoal-wb-2023,belgium,1.87,72,roeselare,ceriel-desal,23,14,0,0,0,5,56.07692308,0,0,0,0.357142857,10,0,0,0,8,67.33333333,0,0,0,0.8,,,,,,,,,,,,,,,,,,,,24,0,0,0,13,60.68181818,0,0,0,0.541666667,1,0.041666667,rookie
546,louis  blouwe ,bingoal wb,bingoal-wb-2023,belgium,1.82,71,izegem,louis-blouwe,23,15,0,0,0,7,60.36363636,0,0,0,0.466666667,16,0,0,0,15,57.4,0,0,0,0.9375,,,,,,,,,,,,,,,,,,,,31,0,0,0,22,58.95238095,0,0,0,0.709677419,10,0.322580645,rookie
547,luca van boven ,bingoal wb,bingoal-wb-2023,belgium,1.79,68,zottegem,luca-van-boven,23,,,,,,,,,,,3,0,0,0,5,84,0,0,0,1.666666667,,,,,,,,,,,,,,,,,,,,3,0,0,0,5,84,0,0,0,1.666666667,1,0.333333333,rookie
548,nathan  vandepitte ,bingoal wb,bingoal-wb-2023,france,1.92,80,tielt,nathan-vandepitte,22,10,0,0,1,29,51.25,0,0,0.1,2.9,2,0,0,0,0,118,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,0,0,1,29,58.66666667,0,0,0.083333333,2.416666667,3,0.25,rookie
549,johan  meens ,bingoal wb,bingoal-wb-2023,belgium,,,hombourg,johan-meens,23,3,0,0,0,0,66.33333333,0,0,0,0,31,0,0,0,10,67.92857143,0,0,0,0.322580645,,,,,,,,,,,,,,,,,,,,34,0,0,0,10,67.64705882,0,0,0,0.294117647,17,0.5,rookie
550,dorian de maeght ,bingoal wb,bingoal-wb-2023,belgium,1.81,79,elsene,dorian-de-maeght,25,15,0,0,0,9,57.45454545,0,0,0,0.6,7,0,0,0,0,73.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,22,0,0,0,9,60.92857143,0,0,0,0.409090909,7,0.318181818,rookie
551,aaron van der beken ,bingoal wb,bingoal-wb-2023,belgium,1.85,66,horebeke,aaron-van-der-beken,22,,,,,,,,,,,3,0,0,0,0,69,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,69,0,0,0,0,2,0.5,rookie
552,aaron  gate ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.8,71,auckland,aaron-gate,32,10,0,0,0,0,58,0,0,0,0,5,0,0,1,63,12.75,0,0,0.2,12.6,1,0,0,1,32,4,0,0,1,32,,,,,,,,,,15,0,0,1,63,41.54545455,0,0,0.066666667,4.2,4,0.25,rookie
553,james  oram ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.83,68,palmerston north,james-oram,29,2,0,0,0,0,,0,0,0,0,5,0,0,0,6,48.33333333,0,0,0,1.2,,,,,,,,,,,,,,,,,,,,7,0,0,0,6,48.33333333,0,0,0,0.857142857,4,0.5,rookie
554,rory  townsend ,bolton equities black spoke,bolton-equities-black-spoke-2023,ireland,1.84,73,kingston upon thames,rory-townsend,27,11,0,0,1,19,46.11111111,0,0,0.090909091,1.727272727,7,0,0,1,24,33.2,0,0,0.142857143,3.428571429,,,,,,,,,,,,,,,,,,,,18,0,0,2,43,41.5,0,0,0.111111111,2.388888889,4,0.210526316,rookie
555,mark  stewart ,bolton equities black spoke,bolton-equities-black-spoke-2023,great britain,1.8,70,dundee,mark-stewart,27,2,0,0,0,0,52,0,0,0,0,2,0,0,0,0,94,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,73,0,0,0,0,1,0.25,rookie
556,luke  mudgway ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.71,65,palmerston north,luke-mudgway,26,8,0,0,0,8,36.33333333,0,0,0,1,5,0,0,0,5,57.6,0,0,0,1,,,,,,,,,,,,,,,,,,,,13,0,0,0,13,46,0,0,0,1,2,0.142857143,rookie
557,james  fouché ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.86,71,christchurch,james-fouche,24,9,0,0,0,0,83.4,0,0,0,0,8,0,0,0,26,28,0,0,0,3.25,1,0,0,0,0,44,0,0,0,0,,,,,,,,,,17,0,0,0,26,55.7,0,0,0,1.529411765,7,0.368421053,rookie
558,ryan  christensen ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.75,63,hamilton,ryan-christensen,26,12,0,0,0,14,38.9,0,0,0,1.166666667,6,0,0,0,0,39.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,18,0,0,0,14,39.13333333,0,0,0,0.777777778,3,0.157894737,rookie
559,matthew  bostock ,bolton equities black spoke,bolton-equities-black-spoke-2023,great britain,1.83,69,douglas,matthew-bostock,25,7,0,0,3,65,32,0,0,0.428571429,9.285714286,2,0,0,1,14,52.5,0,0,0.5,7,,,,,,,,,,,,,,,,,,,,9,0,0,4,79,37.125,0,0,0.444444444,8.777777778,1,0.090909091,rookie
560,tom  sexton ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.83,71,invercargill,tom-sexton,24,14,0,0,0,0,64.36363636,0,0,0,0,6,0,0,0,5,56.75,0,0,0,0.833333333,,,,,,,,,,,,,,,,,,,,20,0,0,0,5,62.33333333,0,0,0,0.25,5,0.238095238,rookie
561,jacob  scott ,bolton equities black spoke,bolton-equities-black-spoke-2023,great britain,1.82,68,oldham,jacob-scott,27,10,0,0,1,32,41.9,0,0,0.1,3.2,3,0,0,0,0,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,13,0,0,1,32,47,0,0,0.076923077,2.461538462,0,0,rookie
562,logan  currie ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.68,,ashburton,logan-currie,21,7,0,0,0,0,56,0,0,0,0,5,0,0,0,5,48.75,0,0,0,1,2,0,0,1,7,7.5,0,0,0.5,3.5,,,,,,,,,,12,0,0,0,5,51.85714286,0,0,0,0.416666667,5,0.333333333,rookie
563,regan  gough ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.83,71,waipukurau,regan-gough,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rookie
564,josh  burnett ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.87,73,invercargill,josh-burnett,22,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,1,rookie
565,ollie  jones ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.89,75,upper hutt,ollie-jones,26,,,,,,,,,,,4,0,0,0,0,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,35,0,0,0,0,0,0,rookie
566,paul  wright ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,,,none,paul-wright,25,2,0,0,0,0,87,0,0,0,0,14,0,0,0,0,60.66666667,0,0,0,0,,,,,,,,,,,,,,,,,,,,16,0,0,0,0,71.2,0,0,0,0,11,0.6875,rookie
567,josh  kench ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,,,none,josh-kench,21,2,0,0,0,0,,0,0,0,0,6,0,0,0,0,42.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,42.5,0,0,0,0,5,0.625,rookie
568,george  jackson ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.89,74,wellington,george-jackson,23,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,1,rookie
569,bailey  o'donnell ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,,,none,bailey-o-donnell,22,3,0,0,0,0,93,0,0,0,0,4,0,0,0,0,97.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,96,0,0,0,0,4,0.571428571,rookie
570,mitchel  fitzsimons ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,,,none,mitchel-fitzsimons,20,5,0,0,0,0,74,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,74,0,0,0,0,4,0.666666667,rookie
571,ethan  batt ,bolton equities black spoke,bolton-equities-black-spoke-2023,new zealand,1.9,76,nelson,ethan-batt,24,6,0,0,0,0,87.4,0,0,0,0,1,0,0,0,0,102,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,89.83333333,0,0,0,0,2,0.25,rookie
572,daniel  navarro ,burgos-bh,burgos-bh-2023,spain,1.74,60,salamanca,daniel-navarro,39,31,0,0,0,0,103.7666667,0,0,0,0,113,0,0,1,31,62.26666667,0,0,0.008849558,0.274336283,10,0,0,0,0,118.5,0,0,0,0,11,0,0,0,162,0,0,0,14.72727273,21,0,0,0,20,46.30769231,0,0,0,0.952380952,9,0.058441558,peloton-guy
573,ángel  madrazo ,burgos-bh,burgos-bh-2023,spain,1.71,61,santander,angel-madrazo,34,18,0,0,0,0,86.23529412,0,0,0,0,81,1,2,2,149,76.5,0.012345679,0.024691358,0.024691358,1.839506173,7,0,0,0,0,125.2857143,0,0,0,0,5,0,0,0,65,0,0,0,13,26,0,1,1,67,60,0,0.038461538,0.038461538,2.576923077,8,0.075471698,peloton-guy
574,jetse  bol ,burgos-bh,burgos-bh-2023,netherlands,1.84,71,avenhorn,jetse-bol,33,29,0,0,0,1,65.55555556,0,0,0,0.034482759,89,0,1,1,86,79.87951807,0,0.011235955,0.011235955,0.966292135,7,0,0,0,0,133,0,0,0,0,6,0,0,0,85,0,0,0,14.16666667,28,0,0,0,36,43.66666667,0,0,0,1.285714286,8,0.064,peloton-guy
575,cyril  barthe ,burgos-bh,burgos-bh-2023,france,1.84,70,sauveterre-de-béarn,cyril-barthe,27,42,0,0,2,53,48.70731707,0,0,0.047619048,1.261904762,86,0,0,6,146,64.91764706,0,0,0.069767442,1.697674419,7,0,0,0,0,106.5714286,0,0,0,0,6,0,0,0,112,0,0,0,18.66666667,38,0,0,4,152,38.88888889,0,0,0.105263158,4,2,0.014814815,peloton-guy
576,josé manuel  díaz ,burgos-bh,burgos-bh-2023,spain,1.77,64,jaén,jose-manuel-diaz-gallego,28,6,0,0,0,0,88.16666667,0,0,0,0,30,0,0,0,48,46.93103448,0,0,0,1.6,1,0,0,0,0,142,0,0,0,0,1,0,0,0,20,0,0,0,20,17,0,0,0,43,38.9375,0,0,0,2.529411765,1,0.027027027,rookie
577,jesús  ezquerra ,burgos-bh,burgos-bh-2023,spain,1.85,68,adal-treto,jesus-ezquerra-muela,32,23,0,0,1,20,46.05263158,0,0,0.043478261,0.869565217,70,0,0,4,96,74.78461538,0,0,0.057142857,1.371428571,5,0,0,0,0,112,0,0,0,0,4,0,0,0,65,0,0,0,16.25,29,0,0,3,91,38.25,0,0,0.103448276,3.137931034,8,0.081632653,peloton-guy
578,manuel  peñalver ,burgos-bh,burgos-bh-2023,spain,1.77,67,torrevieja,manuel-penalver,24,14,0,0,1,39,47.81818182,0,0,0.071428571,2.785714286,18,0,0,3,56,64.64285714,0,0,0.166666667,3.111111111,,,,,,,,,,,1,0,0,0,0,0,0,0,0,25,0,0,2,84,50.31578947,0,0,0.08,3.36,7,0.21875,rookie
579,ander  okamika ,burgos-bh,burgos-bh-2023,spain,1.9,70,lekeitio,ander-okamika,29,15,0,0,0,0,112,0,0,0,0,67,0,0,2,51,80.41935484,0,0,0.029850746,0.76119403,5,0,0,0,0,141.2,0,0,0,0,4,0,0,0,50,0,0,0,12.5,28,0,0,2,51,53.34782609,0,0,0.071428571,1.821428571,5,0.057471264,rookie
580,antonio  angulo ,burgos-bh,burgos-bh-2023,spain,1.75,67,el llano udías,antonio-angulo,31,7,0,0,0,10,83,0,0,0,1.428571429,22,0,0,0,32,43.72222222,0,0,0,1.454545455,,,,,,,,,,,,,,,,,,,,29,0,0,0,42,53.54166667,0,0,0,1.448275862,5,0.172413793,rookie
581,pelayo  sánchez ,burgos-bh,burgos-bh-2023,spain,1.77,62,tellego,pelayo-sanchez-mayo,22,9,0,0,0,0,96.14285714,0,0,0,0,42,0,1,1,55,75.71428571,0,0.023809524,0.023809524,1.30952381,3,0,0,0,0,93,0,0,0,0,3,0,0,0,20,0,0,0,6.666666667,26,0,1,1,55,52.91666667,0,0.038461538,0.038461538,2.115384615,16,0.296296296,rookie
582,victor  langellotti ,burgos-bh,burgos-bh-2023,monaco,1.77,64,monaco,victor-langellotti,27,11,0,0,0,0,94.22222222,0,0,0,0,31,0,0,2,37,65.21428571,0,0,0.064516129,1.193548387,1,0,0,0,0,142,0,0,0,0,1,0,0,0,5,0,0,0,5,28,0,0,1,25,50.90909091,0,0,0.035714286,0.892857143,19,0.441860465,rookie
583,óscar  pelegrí ,burgos-bh,burgos-bh-2023,spain,1.75,63,castellón de la plana,oscar-pelegri,28,8,0,0,0,22,42,0,0,0,2.75,22,0,0,0,5,73.57142857,0,0,0,0.227272727,,,,,,,,,,,,,,,,,,,,30,0,0,0,27,63.04761905,0,0,0,0.9,9,0.3,rookie
584,andrés camilo  ardila ,burgos-bh,burgos-bh-2023,colombia,1.7,59,mariquita,andres-camilo-ardila,23,4,0,0,0,0,90.5,0,0,0,0,41,0,0,0,4,75.66666667,0,0,0,0.097560976,3,0,0,0,0,113,0,0,0,0,3,0,0,0,15,0,0,0,5,25,0,0,0,4,66.70588235,0,0,0,0.16,8,0.166666667,rookie
585,ángel  fuentes ,burgos-bh,burgos-bh-2023,spain,1.9,77,burgos,paniego-fuentes,26,11,0,0,0,13,45.45454545,0,0,0,1.181818182,12,0,0,2,54,47.875,0,0,0.166666667,4.5,,,,,,,,,,,,,,,,,,,,23,0,0,2,67,46.47368421,0,0,0.086956522,2.913043478,4,0.173913043,rookie
586,miguel ángel  fernández ,burgos-bh,burgos-bh-2023,spain,1.85,79,santander,miguel-angel-fernandez-ruiz,25,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,1,rookie
587,mario  aparicio ,burgos-bh,burgos-bh-2023,spain,1.85,69,aranda de duero,mario-aparicio-munoz,22,5,0,0,0,0,80.25,0,0,0,0,12,0,0,0,5,91.5,0,0,0,0.416666667,,,,,,,,,,,,,,,,,,,,17,0,0,0,5,87,0,0,0,0.294117647,7,0.411764706,rookie
588,clément  alleno ,burgos-bh,burgos-bh-2023,france,1.8,69,saint-brieuc,clement-alleno,22,1,0,0,0,0,96,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,96,0,0,0,0,1,0.5,rookie
589,eric antonio  fagundez ,burgos-bh,burgos-bh-2023,uruguay,,,vergara,eric-antonio-fagundez,24,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,0,0,0,0,1,1,rookie
590,alejandro  franco ,burgos-bh,burgos-bh-2023,spain,1.75,58,valladolid,alejandro-franco-gonzalez,21,1,0,0,0,0,133,0,0,0,0,5,0,0,0,0,79,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,106,0,0,0,0,4,0.666666667,rookie
591,felipe  orts ,burgos-bh,burgos-bh-2023,spain,1.79,70,villajoyosa,felipe-orts,27,3,0,0,0,0,86.66666667,0,0,0,0,11,0,0,0,5,85,0,0,0,0.454545455,,,,,,,,,,,,,,,,,,,,14,0,0,0,5,85.71428571,0,0,0,0.357142857,7,0.5,rookie
592,rodrigo  alvarez ,burgos-bh,burgos-bh-2023,spain,1.75,65,burgos,rodrigo-alvarez,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rookie
593,eduard  prades ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.78,63,alcanar,eduard-prades,35,19,0,1,1,72,35.26666667,0,0.052631579,0.052631579,3.789473684,60,0,1,4,199,45.42,0,0.016666667,0.066666667,3.316666667,3,0,0,0,0,98.33333333,0,0,0,0,6,0,0,0,36,0,0,0,6,45,0,1,3,238,41.53125,0,0.022222222,0.066666667,5.288888889,14,0.170731707,peloton-guy
594,fernando  barceló ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.74,64,huesca,fernando-barcelo,27,17,0,0,0,18,77,0,0,0,1.058823529,101,0,2,8,212,69.2,0,0.01980198,0.079207921,2.099009901,7,0,0,0,0,133.1428571,0,0,0,0,7,0,0,0,65,0,0,0,9.285714286,40,0,0,3,160,45.17647059,0,0,0.075,4,6,0.048,peloton-guy
595,orluis  aular ,caja rural - seguros rga,caja-rural-seguros-rga-2023,venezuela,1.76,65,nirgua,orluis-aular,26,6,0,0,0,14,38.33333333,0,0,0,2.333333333,25,0,0,3,41,56.82352941,0,0,0.12,1.64,1,0,0,0,0,73,0,0,0,0,,,,,,,,,,27,0,0,1,38,55.26315789,0,0,0.037037037,1.407407407,8,0.25,rookie
596,michal  schlegel ,caja rural - seguros rga,caja-rural-seguros-rga-2023,czech republic,1.84,72,ústí nad orlicí,michal-schlegel,27,6,0,0,0,0,62.2,0,0,0,0,22,0,0,0,0,78.52631579,0,0,0,0,1,0,0,0,0,82,0,0,0,0,2,0,0,0,10,0,0,0,5,15,0,0,0,0,63.63636364,0,0,0,0,3,0.103448276,rookie
597,julen  amezqueta ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.74,63,estella,julen-amezqueta,29,17,0,0,0,0,88.82352941,0,0,0,0,64,0,0,1,54,62.96491228,0,0,0.015625,0.84375,6,0,0,0,0,97.5,0,0,0,0,4,0,0,0,50,0,0,0,12.5,30,0,0,1,49,51.70833333,0,0,0.033333333,1.633333333,6,0.068965517,rookie
598,jefferson alveiro  cepeda ,caja rural - seguros rga,caja-rural-seguros-rga-2023,ecuador,1.7,61,quito,jefferson-cepeda-hernandez,27,,,,,,,,,,,2,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,,0,0,0,0,2,1,rookie
599,jhojan  garcía ,caja rural - seguros rga,caja-rural-seguros-rga-2023,colombia,1.68,55,bogotá,jhojan-garcia,25,5,0,0,0,0,71.4,0,0,0,0,37,0,0,0,7,74.45454545,0,0,0,0.189189189,2,0,0,0,0,96.5,0,0,0,0,3,0,0,0,30,0,0,0,10,13,0,0,0,7,56.55555556,0,0,0,0.538461538,4,0.090909091,rookie
600,joel  nicolau ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.76,66,llofriu,joel-nicolau,25,6,0,0,0,0,68.75,0,0,0,0,26,0,0,0,45,54.95238095,0,0,0,1.730769231,,,,,,,,,,,1,0,0,0,5,0,0,0,5,25,0,0,0,45,48.5,0,0,0,1.8,7,0.21875,rookie
601,tomáš  bárta ,caja rural - seguros rga,caja-rural-seguros-rga-2023,czech republic,1.89,79,olomouc,tomas-barta,23,2,0,0,0,0,51.5,0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,51.5,0,0,0,0,2,0.5,rookie
602,daniel  babor ,caja rural - seguros rga,caja-rural-seguros-rga-2023,czech republic,1.79,79,beroun,daniel-babor,23,2,0,0,1,18,21.5,0,0,0.5,9,2,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,0,0,1,18,21.5,0,0,0.25,4.5,2,0.4,rookie
603,mulu kinfe  hailemichael ,caja rural - seguros rga,caja-rural-seguros-rga-2023,ethiopia,1.58,50,adigrat,mulu-kinfe-hailemichael,23,3,0,0,0,0,100,0,0,0,0,14,0,0,0,0,58.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,65.66666667,0,0,0,0,5,0.294117647,rookie
604,david  gonzález ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.79,68,fontiveros,david-gonzalez-lopez,27,11,0,0,0,9,63.22222222,0,0,0,0.818181818,14,0,0,0,12,65.92307692,0,0,0,0.857142857,1,0,0,0,0,151,0,0,0,0,1,0,0,0,5,0,0,0,5,20,0,0,0,21,56.41176471,0,0,0,1.05,3,0.115384615,rookie
605,sergio roman  martín ,caja rural - seguros rga,caja-rural-seguros-rga-2023,spain,1.82,69,galapagar,sergio-martin,26,16,0,0,0,0,82.375,0,0,0,0,26,0,0,0,5,53.94736842,0,0,0,0.192307692,2,0,0,0,0,81,0,0,0,0,1,0,0,0,5,0,0,0,5,27,0,0,0,5,52.59090909,0,0,0,0.185185185,7,0.159090909,rookie
